name,rank,percentage
denker,18617,0.000001649759292
delva,18618,0.000001649759292
delmonte,18619,0.000001649759292
delcarmen,18620,0.000001649759292
dearden,18621,0.000001649759292
danaher,18622,0.000001649759292
dahn,18623,0.000001649759292
crombie,18624,0.000001649759292
croll,18625,0.000001649759292
cristea,18626,0.000001649759292
cozad,18627,0.000001649759292
coppage,18628,0.000001649759292
condra,18629,0.000001649759292
cola,18630,0.000001649759292
cohee,18631,0.000001649759292
coblentz,18632,0.000001649759292
clute,18633,0.000001649759292
clothier,18634,0.000001649759292
clevinger,18635,0.000001649759292
clayborne,18636,0.000001649759292
choubey,18637,0.000001649759292
cheadle,18638,0.000001649759292
carte,18639,0.000001649759292
capo,18640,0.000001649759292
caba,18641,0.000001649759292
burner,18642,0.000001649759292
bucklin,18643,0.000001649759292
broder,18644,0.000001649759292
brighton,18645,0.000001649759292
brevig,18646,0.000001649759292
breneman,18647,0.000001649759292
branstetter,18648,0.000001649759292
brandel,18649,0.000001649759292
bramblett,18650,0.000001649759292
booze,18651,0.000001649759292
boose,18652,0.000001649759292
bohr,18653,0.000001649759292
bodkin,18654,0.000001649759292
blass,18655,0.000001649759292
blanchet,18656,0.000001649759292
bevis,18657,0.000001649759292
bermea,18658,0.000001649759292
bellman,18659,0.000001649759292
belding,18660,0.000001649759292
beland,18661,0.000001649759292
bednarek,18662,0.000001649759292
beaudin,18663,0.000001649759292
bazzi,18664,0.000001649759292
bark,18665,0.000001649759292
barbeau,18666,0.000001649759292
baltimore,18667,0.000001649759292
ammerman,18668,0.000001649759292
amine,18669,0.000001649759292
amidon,18670,0.000001649759292
alsip,18671,0.000001649759292
alli,18672,0.000001649759292
alles,18673,0.000001649759292
allender,18674,0.000001649759292
alaimo,18675,0.000001649759292
adolph,18676,0.000001649759292
adcox,18677,0.000001649759292
accardi,18678,0.000001649759292
abels,18679,0.000001649759292
zielinska,18680,0.000001594767315
zech,18681,0.000001594767315
zammit,18682,0.000001594767315
yerkes,18683,0.000001594767315
yelton,18684,0.000001594767315
wlodarczyk,18685,0.000001594767315
winer,18686,0.000001594767315
wimbush,18687,0.000001594767315
wilmore,18688,0.000001594767315
wile,18689,0.000001594767315
wike,18690,0.000001594767315
weisz,18691,0.000001594767315
weinman,18692,0.000001594767315
walch,18693,0.000001594767315
wain,18694,0.000001594767315
voth,18695,0.000001594767315
viers,18696,0.000001594767315
vidrine,18697,0.000001594767315
viator,18698,0.000001594767315
venturini,18699,0.000001594767315
veatch,18700,0.000001594767315
veasey,18701,0.000001594767315
vaquera,18702,0.000001594767315
vannatta,18703,0.000001594767315
vandoren,18704,0.000001594767315
upham,18705,0.000001594767315
turton,18706,0.000001594767315
trosclair,18707,0.000001594767315
tripodi,18708,0.000001594767315
trinkle,18709,0.000001594767315
tranter,18710,0.000001594767315
tineo,18711,0.000001594767315
tindell,18712,0.000001594767315
tillis,18713,0.000001594767315
threet,18714,0.000001594767315
thoreson,18715,0.000001594767315
thibodaux,18716,0.000001594767315
tewari,18717,0.000001594767315
tetrault,18718,0.000001594767315
teig,18719,0.000001594767315
teer,18720,0.000001594767315
tebo,18721,0.000001594767315
tamura,18722,0.000001594767315
tabler,18723,0.000001594767315
swider,18724,0.000001594767315
suleiman,18725,0.000001594767315
suits,18726,0.000001594767315
streicher,18727,0.000001594767315
straughn,18728,0.000001594767315
stow,18729,0.000001594767315
stoudt,18730,0.000001594767315
stoneman,18731,0.000001594767315
stever,18732,0.000001594767315
stepney,18733,0.000001594767315
stepanek,18734,0.000001594767315
stegner,18735,0.000001594767315
stager,18736,0.000001594767315
sreedharan,18737,0.000001594767315
sperber,18738,0.000001594767315
speegle,18739,0.000001594767315
sotolongo,18740,0.000001594767315
sneve,18741,0.000001594767315
smoker,18742,0.000001594767315
smathers,18743,0.000001594767315
slavens,18744,0.000001594767315
slama,18745,0.000001594767315
skelley,18746,0.000001594767315
silvis,18747,0.000001594767315
signorelli,18748,0.000001594767315
shumpert,18749,0.000001594767315
shows,18750,0.000001594767315
shehzad,18751,0.000001594767315
sheeley,18752,0.000001594767315
seyler,18753,0.000001594767315
severe,18754,0.000001594767315
seawright,18755,0.000001594767315
seamon,18756,0.000001594767315
schwindt,18757,0.000001594767315
schweigert,18758,0.000001594767315
schooler,18759,0.000001594767315
sayler,18760,0.000001594767315
sathe,18761,0.000001594767315
rutan,18762,0.000001594767315
rusin,18763,0.000001594767315
runk,18764,0.000001594767315
rumbaugh,18765,0.000001594767315
rubalcaba,18766,0.000001594767315
roselli,18767,0.000001594767315
ronnie,18768,0.000001594767315
ronhovde,18769,0.000001594767315
rob,18770,0.000001594767315
risdal,18771,0.000001594767315
renn,18772,0.000001594767315
renda,18773,0.000001594767315
reddish,18774,0.000001594767315
reay,18775,0.000001594767315
reamer,18776,0.000001594767315
raskin,18777,0.000001594767315
rappaport,18778,0.000001594767315
ranck,18779,0.000001594767315
rainville,18780,0.000001594767315
ragin,18781,0.000001594767315
rady,18782,0.000001594767315
raddatz,18783,0.000001594767315
quentin,18784,0.000001594767315
puls,18785,0.000001594767315
puffer,18786,0.000001594767315
prudencio,18787,0.000001594767315
prevot,18788,0.000001594767315
prettyman,18789,0.000001594767315
prahl,18790,0.000001594767315
prabhakaran,18791,0.000001594767315
pounders,18792,0.000001594767315
potgieter,18793,0.000001594767315
porche,18794,0.000001594767315
pizana,18795,0.000001594767315
peplinski,18796,0.000001594767315
passarelli,18797,0.000001594767315
parmley,18798,0.000001594767315
parkerson,18799,0.000001594767315
pane,18800,0.000001594767315
paliwal,18801,0.000001594767315
pacifico,18802,0.000001594767315
oza,18803,0.000001594767315
obanion,18804,0.000001594767315
nomura,18805,0.000001594767315
newbill,18806,0.000001594767315
netherton,18807,0.000001594767315
nepstad,18808,0.000001594767315
nag,18809,0.000001594767315
mourad,18810,0.000001594767315
moroni,18811,0.000001594767315
morelock,18812,0.000001594767315
mooneyham,18813,0.000001594767315
mohamad,18814,0.000001594767315
minyard,18815,0.000001594767315
migliaccio,18816,0.000001594767315
micah,18817,0.000001594767315
menges,18818,0.000001594767315
meidell,18819,0.000001594767315
mederos,18820,0.000001594767315
mecca,18821,0.000001594767315
mayeux,18822,0.000001594767315
mattera,18823,0.000001594767315
maselli,18824,0.000001594767315
martinezlopez,18825,0.000001594767315
manske,18826,0.000001594767315
mance,18827,0.000001594767315
maloof,18828,0.000001594767315
makhija,18829,0.000001594767315
mail,18830,0.000001594767315
mahaney,18831,0.000001594767315
mahadevan,18832,0.000001594767315
magni,18833,0.000001594767315
madhav,18834,0.000001594767315
macneill,18835,0.000001594767315
maclachlan,18836,0.000001594767315
lukic,18837,0.000001594767315
loren,18838,0.000001594767315
lopezmartinez,18839,0.000001594767315
lopezlopez,18840,0.000001594767315
levey,18841,0.000001594767315
leppert,18842,0.000001594767315
lenhardt,18843,0.000001594767315
lende,18844,0.000001594767315
lemasters,18845,0.000001594767315
leiby,18846,0.000001594767315
lebreton,18847,0.000001594767315
lazzari,18848,0.000001594767315
lape,18849,0.000001594767315
lakatos,18850,0.000001594767315
kretschmer,18851,0.000001594767315
kreps,18852,0.000001594767315
kovaleva,18853,0.000001594767315
konen,18854,0.000001594767315
kone,18855,0.000001594767315
kolas,18856,0.000001594767315
koepp,18857,0.000001594767315
kochan,18858,0.000001594767315
knapik,18859,0.000001594767315
klovstad,18860,0.000001594767315
klopfenstein,18861,0.000001594767315
kindig,18862,0.000001594767315
kildahl,18863,0.000001594767315
kies,18864,0.000001594767315
khaleel,18865,0.000001594767315
kerekes,18866,0.000001594767315
kennington,18867,0.000001594767315
kenneally,18868,0.000001594767315
kehr,18869,0.000001594767315
keehn,18870,0.000001594767315
kash,18871,0.000001594767315
kasey,18872,0.000001594767315
karch,18873,0.000001594767315
jusino,18874,0.000001594767315
juell,18875,0.000001594767315
jellison,18876,0.000001594767315
jeffords,18877,0.000001594767315
ivester,18878,0.000001594767315
idso,18879,0.000001594767315
hurtt,18880,0.000001594767315
huisman,18881,0.000001594767315
hoose,18882,0.000001594767315
holderman,18883,0.000001594767315
hoffmeister,18884,0.000001594767315
hobby,18885,0.000001594767315
hirth,18886,0.000001594767315
hipps,18887,0.000001594767315
hilts,18888,0.000001594767315
hiett,18889,0.000001594767315
herrell,18890,0.000001594767315
helt,18891,0.000001594767315
heimark,18892,0.000001594767315
heikkinen,18893,0.000001594767315
heideman,18894,0.000001594767315
heffelfinger,18895,0.000001594767315
heer,18896,0.000001594767315
heckler,18897,0.000001594767315
heckert,18898,0.000001594767315
hathorn,18899,0.000001594767315
hasnain,18900,0.000001594767315
haslett,18901,0.000001594767315
harrill,18902,0.000001594767315
harlin,18903,0.000001594767315
harlem,18904,0.000001594767315
haran,18905,0.000001594767315
hamil,18906,0.000001594767315
hamaker,18907,0.000001594767315
hallinan,18908,0.000001594767315
guzik,18909,0.000001594767315
guise,18910,0.000001594767315
guglielmi,18911,0.000001594767315
guel,18912,0.000001594767315
guard,18913,0.000001594767315
greenough,18914,0.000001594767315
graybeal,18915,0.000001594767315
grandison,18916,0.000001594767315
granberry,18917,0.000001594767315
gramling,18918,0.000001594767315
gonsalez,18919,0.000001594767315
golson,18920,0.000001594767315
goldblatt,18921,0.000001594767315
gokhale,18922,0.000001594767315
glad,18923,0.000001594767315
giovanni,18924,0.000001594767315
gillenwater,18925,0.000001594767315
giberson,18926,0.000001594767315
gerst,18927,0.000001594767315
gerrity,18928,0.000001594767315
gayer,18929,0.000001594767315
gang,18930,0.000001594767315
fritch,18931,0.000001594767315
frese,18932,0.000001594767315
freiberg,18933,0.000001594767315
foos,18934,0.000001594767315
fondren,18935,0.000001594767315
fleshman,18936,0.000001594767315
fischetti,18937,0.000001594767315
finklea,18938,0.000001594767315
ferranti,18939,0.000001594767315
fergus,18940,0.000001594767315
faulkenberry,18941,0.000001594767315
fassett,18942,0.000001594767315
farinas,18943,0.000001594767315
falcao,18944,0.000001594767315
evanger,18945,0.000001594767315
erhart,18946,0.000001594767315
eppley,18947,0.000001594767315
effinger,18948,0.000001594767315
eaker,18949,0.000001594767315
dycus,18950,0.000001594767315
dybdal,18951,0.000001594767315
durgin,18952,0.000001594767315
dunmire,18953,0.000001594767315
dummer,18954,0.000001594767315
donatelli,18955,0.000001594767315
dollard,18956,0.000001594767315
diver,18957,0.000001594767315
dirksen,18958,0.000001594767315
dinges,18959,0.000001594767315
dewolf,18960,0.000001594767315
desautels,18961,0.000001594767315
demas,18962,0.000001594767315
delattre,18963,0.000001594767315
dejean,18964,0.000001594767315
deharo,18965,0.000001594767315
dauphin,18966,0.000001594767315
dakota,18967,0.000001594767315
dade,18968,0.000001594767315
cyphers,18969,0.000001594767315
culbreath,18970,0.000001594767315
cremeans,18971,0.000001594767315
cotterill,18972,0.000001594767315
copper,18973,0.000001594767315
coppedge,18974,0.000001594767315
coldwell,18975,0.000001594767315
coldiron,18976,0.000001594767315
coder,18977,0.000001594767315
chupp,18978,0.000001594767315
chojnacki,18979,0.000001594767315
cheever,18980,0.000001594767315
cena,18981,0.000001594767315
carta,18982,0.000001594767315
capellan,18983,0.000001594767315
busbee,18984,0.000001594767315
burrage,18985,0.000001594767315
burnes,18986,0.000001594767315
buffa,18987,0.000001594767315
buchheit,18988,0.000001594767315
brost,18989,0.000001594767315
bross,18990,0.000001594767315
brobst,18991,0.000001594767315
bombard,18992,0.000001594767315
boller,18993,0.000001594767315
bognar,18994,0.000001594767315
blandon,18995,0.000001594767315
blakney,18996,0.000001594767315
blade,18997,0.000001594767315
birks,18998,0.000001594767315
bilyeu,18999,0.000001594767315
bilstad,19000,0.000001594767315
bhalerao,19001,0.000001594767315
bert,19002,0.000001594767315
bernardini,19003,0.000001594767315
basulto,19004,0.000001594767315
balogun,19005,0.000001594767315
baity,19006,0.000001594767315
axelson,19007,0.000001594767315
aurand,19008,0.000001594767315
arturo,19009,0.000001594767315
arter,19010,0.000001594767315
arrowsmith,19011,0.000001594767315
apgar,19012,0.000001594767315
anspach,19013,0.000001594767315
angelina,19014,0.000001594767315
anees,19015,0.000001594767315
allee,19016,0.000001594767315
alldredge,19017,0.000001594767315
aguinaldo,19018,0.000001594767315
aaby,19019,0.000001594767315
zeh,19020,0.000001539775339
zahran,19021,0.000001539775339
zackery,19022,0.000001539775339
yonker,19023,0.000001539775339
yoakum,19024,0.000001539775339
yarger,19025,0.000001539775339
wittrock,19026,0.000001539775339
witherow,19027,0.000001539775339
winget,19028,0.000001539775339
winch,19029,0.000001539775339
wilbourn,19030,0.000001539775339
whittingham,19031,0.000001539775339
whiteford,19032,0.000001539775339
weymouth,19033,0.000001539775339
westendorf,19034,0.000001539775339
waymire,19035,0.000001539775339
wasko,19036,0.000001539775339
warlick,19037,0.000001539775339
wann,19038,0.000001539775339
voit,19039,0.000001539775339
villasana,19040,0.000001539775339
viljoen,19041,0.000001539775339
vicknair,19042,0.000001539775339
vialpando,19043,0.000001539775339
venkatraman,19044,0.000001539775339
vanderford,19045,0.000001539775339
vallecillo,19046,0.000001539775339
valenciano,19047,0.000001539775339
ursin,19048,0.000001539775339
tuten,19049,0.000001539775339
triolo,19050,0.000001539775339
trimm,19051,0.000001539775339
toothman,19052,0.000001539775339
tomblin,19053,0.000001539775339
tolleson,19054,0.000001539775339
tiu,19055,0.000001539775339
thorburn,19056,0.000001539775339
tessmer,19057,0.000001539775339
terrence,19058,0.000001539775339
teles,19059,0.000001539775339
tardy,19060,0.000001539775339
takeuchi,19061,0.000001539775339
sylla,19062,0.000001539775339
sturdevant,19063,0.000001539775339
stoney,19064,0.000001539775339
stilson,19065,0.000001539775339
stgeorge,19066,0.000001539775339
stettler,19067,0.000001539775339
steininger,19068,0.000001539775339
stehle,19069,0.000001539775339
staunton,19070,0.000001539775339
spinella,19071,0.000001539775339
spilman,19072,0.000001539775339
speirs,19073,0.000001539775339
spade,19074,0.000001539775339
sours,19075,0.000001539775339
sottile,19076,0.000001539775339
snoddy,19077,0.000001539775339
snape,19078,0.000001539775339
skadberg,19079,0.000001539775339
sisler,19080,0.000001539775339
sine,19081,0.000001539775339
simas,19082,0.000001539775339
silliman,19083,0.000001539775339
sigmund,19084,0.000001539775339
shrout,19085,0.000001539775339
shoulders,19086,0.000001539775339
shortridge,19087,0.000001539775339
shofner,19088,0.000001539775339
setser,19089,0.000001539775339
sereno,19090,0.000001539775339
segars,19091,0.000001539775339
secord,19092,0.000001539775339
schoolcraft,19093,0.000001539775339
schlecht,19094,0.000001539775339
sarna,19095,0.000001539775339
samora,19096,0.000001539775339
sambrano,19097,0.000001539775339
sadie,19098,0.000001539775339
rubel,19099,0.000001539775339
rotella,19100,0.000001539775339
rosemond,19101,0.000001539775339
ropp,19102,0.000001539775339
rommel,19103,0.000001539775339
rodolfo,19104,0.000001539775339
rizal,19105,0.000001539775339
ristau,19106,0.000001539775339
ringgold,19107,0.000001539775339
riebe,19108,0.000001539775339
rentschler,19109,0.000001539775339
renick,19110,0.000001539775339
rayo,19111,0.000001539775339
rasool,19112,0.000001539775339
rascoe,19113,0.000001539775339
ran,19114,0.000001539775339
ramalho,19115,0.000001539775339
rama,19116,0.000001539775339
rabie,19117,0.000001539775339
purtell,19118,0.000001539775339
premo,19119,0.000001539775339
portales,19120,0.000001539775339
pon,19121,0.000001539775339
pickrell,19122,0.000001539775339
piceno,19123,0.000001539775339
petrey,19124,0.000001539775339
perreira,19125,0.000001539775339
perl,19126,0.000001539775339
penwell,19127,0.000001539775339
penate,19128,0.000001539775339
pehrson,19129,0.000001539775339
parkman,19130,0.000001539775339
panter,19131,0.000001539775339
palen,19132,0.000001539775339
pafford,19133,0.000001539775339
osowski,19134,0.000001539775339
ordway,19135,0.000001539775339
oldaker,19136,0.000001539775339
obannon,19137,0.000001539775339
nordquist,19138,0.000001539775339
noell,19139,0.000001539775339
nett,19140,0.000001539775339
near,19141,0.000001539775339
nakashima,19142,0.000001539775339
mustard,19143,0.000001539775339
muscarella,19144,0.000001539775339
mousseau,19145,0.000001539775339
moscato,19146,0.000001539775339
morlan,19147,0.000001539775339
moretz,19148,0.000001539775339
moak,19149,0.000001539775339
minjarez,19150,0.000001539775339
millhouse,19151,0.000001539775339
metivier,19152,0.000001539775339
metheny,19153,0.000001539775339
merck,19154,0.000001539775339
meck,19155,0.000001539775339
mebane,19156,0.000001539775339
mcqueary,19157,0.000001539775339
mcnealy,19158,0.000001539775339
mchone,19159,0.000001539775339
mcguckin,19160,0.000001539775339
mcgary,19161,0.000001539775339
mcgarity,19162,0.000001539775339
mccullen,19163,0.000001539775339
mcclintic,19164,0.000001539775339
mcbain,19165,0.000001539775339
mazyck,19166,0.000001539775339
mattia,19167,0.000001539775339
masiello,19168,0.000001539775339
maser,19169,0.000001539775339
marple,19170,0.000001539775339
markova,19171,0.000001539775339
marinello,19172,0.000001539775339
marcucci,19173,0.000001539775339
marchan,19174,0.000001539775339
manwaring,19175,0.000001539775339
macdowell,19176,0.000001539775339
lysen,19177,0.000001539775339
lyke,19178,0.000001539775339
lush,19179,0.000001539775339
lusby,19180,0.000001539775339
luper,19181,0.000001539775339
luken,19182,0.000001539775339
lujano,19183,0.000001539775339
lucius,19184,0.000001539775339
lovette,19185,0.000001539775339
louviere,19186,0.000001539775339
losoya,19187,0.000001539775339
loreto,19188,0.000001539775339
longacre,19189,0.000001539775339
liner,19190,0.000001539775339
lillian,19191,0.000001539775339
letts,19192,0.000001539775339
letson,19193,0.000001539775339
leman,19194,0.000001539775339
leiser,19195,0.000001539775339
lasso,19196,0.000001539775339
langlo,19197,0.000001539775339
lambdin,19198,0.000001539775339
lagarde,19199,0.000001539775339
lafollette,19200,0.000001539775339
kristie,19201,0.000001539775339
kozar,19202,0.000001539775339
komar,19203,0.000001539775339
koli,19204,0.000001539775339
knuckles,19205,0.000001539775339
knaub,19206,0.000001539775339
kmetz,19207,0.000001539775339
klick,19208,0.000001539775339
kirven,19209,0.000001539775339
killam,19210,0.000001539775339
keri,19211,0.000001539775339
kells,19212,0.000001539775339
keithley,19213,0.000001539775339
keiper,19214,0.000001539775339
kassa,19215,0.000001539775339
kasprzyk,19216,0.000001539775339
karst,19217,0.000001539775339
kandil,19218,0.000001539775339
jong,19219,0.000001539775339
johnstad,19220,0.000001539775339
jess,19221,0.000001539775339
jafari,19222,0.000001539775339
irick,19223,0.000001539775339
ionita,19224,0.000001539775339
ioannou,19225,0.000001539775339
imler,19226,0.000001539775339
illingworth,19227,0.000001539775339
hymes,19228,0.000001539775339
hursh,19229,0.000001539775339
hurlbut,19230,0.000001539775339
hunsucker,19231,0.000001539775339
huls,19232,0.000001539775339
hubbert,19233,0.000001539775339
houtz,19234,0.000001539775339
hosea,19235,0.000001539775339
hollands,19236,0.000001539775339
hillebrand,19237,0.000001539775339
hertzog,19238,0.000001539775339
henricks,19239,0.000001539775339
hegre,19240,0.000001539775339
heggestad,19241,0.000001539775339
hayworth,19242,0.000001539775339
haye,19243,0.000001539775339
hankinson,19244,0.000001539775339
halton,19245,0.000001539775339
hallenbeck,19246,0.000001539775339
grissett,19247,0.000001539775339
griebel,19248,0.000001539775339
grandberry,19249,0.000001539775339
gramlich,19250,0.000001539775339
gourlay,19251,0.000001539775339
gothard,19252,0.000001539775339
gosney,19253,0.000001539775339
gopalan,19254,0.000001539775339
goodpaster,19255,0.000001539775339
golightly,19256,0.000001539775339
godbey,19257,0.000001539775339
gillham,19258,0.000001539775339
gies,19259,0.000001539775339
gibbens,19260,0.000001539775339
giannone,19261,0.000001539775339
gerner,19262,0.000001539775339
gayton,19263,0.000001539775339
gawlik,19264,0.000001539775339
gautreau,19265,0.000001539775339
gassner,19266,0.000001539775339
gashi,19267,0.000001539775339
gammill,19268,0.000001539775339
galeana,19269,0.000001539775339
gahagan,19270,0.000001539775339
fye,19271,0.000001539775339
fulop,19272,0.000001539775339
fullen,19273,0.000001539775339
fretz,19274,0.000001539775339
foutz,19275,0.000001539775339
fonville,19276,0.000001539775339
filipovic,19277,0.000001539775339
felten,19278,0.000001539775339
fellers,19279,0.000001539775339
fagg,19280,0.000001539775339
evanoff,19281,0.000001539775339
etherington,19282,0.000001539775339
enes,19283,0.000001539775339
endsley,19284,0.000001539775339
elmasry,19285,0.000001539775339
ellett,19286,0.000001539775339
ellard,19287,0.000001539775339
eissa,19288,0.000001539775339
ehler,19289,0.000001539775339
edsall,19290,0.000001539775339
edgell,19291,0.000001539775339
eastburn,19292,0.000001539775339
drayer,19293,0.000001539775339
doxey,19294,0.000001539775339
douthit,19295,0.000001539775339
digiorgio,19296,0.000001539775339
diebold,19297,0.000001539775339
deuel,19298,0.000001539775339
demos,19299,0.000001539775339
defrancesco,19300,0.000001539775339
deeter,19301,0.000001539775339
dauria,19302,0.000001539775339
darrington,19303,0.000001539775339
daddario,19304,0.000001539775339
dacus,19305,0.000001539775339
croucher,19306,0.000001539775339
cowger,19307,0.000001539775339
coutu,19308,0.000001539775339
costley,19309,0.000001539775339
corns,19310,0.000001539775339
cornette,19311,0.000001539775339
corea,19312,0.000001539775339
copes,19313,0.000001539775339
conkle,19314,0.000001539775339
conerly,19315,0.000001539775339
cockburn,19316,0.000001539775339
cienfuegos,19317,0.000001539775339
cianci,19318,0.000001539775339
chiodo,19319,0.000001539775339
check,19320,0.000001539775339
chandy,19321,0.000001539775339
chagoya,19322,0.000001539775339
cazarez,19323,0.000001539775339
caywood,19324,0.000001539775339
carlstrom,19325,0.000001539775339
cambra,19326,0.000001539775339
calahan,19327,0.000001539775339
cail,19328,0.000001539775339
cahn,19329,0.000001539775339
cabot,19330,0.000001539775339
byrns,19331,0.000001539775339
buzzell,19332,0.000001539775339
burud,19333,0.000001539775339
brinegar,19334,0.000001539775339
bosquez,19335,0.000001539775339
bongiorno,19336,0.000001539775339
bohlen,19337,0.000001539775339
betances,19338,0.000001539775339
beswick,19339,0.000001539775339
berta,19340,0.000001539775339
bernat,19341,0.000001539775339
bermingham,19342,0.000001539775339
berke,19343,0.000001539775339
belvin,19344,0.000001539775339
bellomy,19345,0.000001539775339
bebout,19346,0.000001539775339
beato,19347,0.000001539775339
barrs,19348,0.000001539775339
barrientes,19349,0.000001539775339
bargas,19350,0.000001539775339
balistreri,19351,0.000001539775339
baksh,19352,0.000001539775339
baham,19353,0.000001539775339
azim,19354,0.000001539775339
ayad,19355,0.000001539775339
attard,19356,0.000001539775339
arriaza,19357,0.000001539775339
armer,19358,0.000001539775339
armbrust,19359,0.000001539775339
ankrom,19360,0.000001539775339
anastasi,19361,0.000001539775339
amore,19362,0.000001539775339
allyn,19363,0.000001539775339
allaire,19364,0.000001539775339
albury,19365,0.000001539775339
ade,19366,0.000001539775339
abidin,19367,0.000001539775339
abebe,19368,0.000001539775339
yohn,19369,0.000001484783363
yaw,19370,0.000001484783363
yamasaki,19371,0.000001484783363
wycoff,19372,0.000001484783363
windom,19373,0.000001484783363
wimbish,19374,0.000001484783363
whelchel,19375,0.000001484783363
warford,19376,0.000001484783363
wahlberg,19377,0.000001484783363
wagnon,19378,0.000001484783363
vrabel,19379,0.000001484783363
vinod,19380,0.000001484783363
villarruel,19381,0.000001484783363
villacis,19382,0.000001484783363
viens,19383,0.000001484783363
vester,19384,0.000001484783363
velde,19385,0.000001484783363
vats,19386,0.000001484783363
vanfleet,19387,0.000001484783363
vandergriff,19388,0.000001484783363
vanauken,19389,0.000001484783363
tyra,19390,0.000001484783363
tuan,19391,0.000001484783363
traina,19392,0.000001484783363
tietjen,19393,0.000001484783363
tidmore,19394,0.000001484783363
thomann,19395,0.000001484783363
teegarden,19396,0.000001484783363
tannehill,19397,0.000001484783363
taleb,19398,0.000001484783363
svec,19399,0.000001484783363
sumstad,19400,0.000001484783363
stumbo,19401,0.000001484783363
stucker,19402,0.000001484783363
streetman,19403,0.000001484783363
stratman,19404,0.000001484783363
stlaurent,19405,0.000001484783363
stefanovic,19406,0.000001484783363
spratley,19407,0.000001484783363
speaker,19408,0.000001484783363
soroka,19409,0.000001484783363
smotherman,19410,0.000001484783363
sliwinski,19411,0.000001484783363
sliger,19412,0.000001484783363
sladek,19413,0.000001484783363
skille,19414,0.000001484783363
simmerman,19415,0.000001484783363
shugart,19416,0.000001484783363
sherburne,19417,0.000001484783363
sharer,19418,0.000001484783363
sesay,19419,0.000001484783363
sergeev,19420,0.000001484783363
senft,19421,0.000001484783363
sellman,19422,0.000001484783363
seeber,19423,0.000001484783363
seamans,19424,0.000001484783363
seagle,19425,0.000001484783363
scuderi,19426,0.000001484783363
scoggin,19427,0.000001484783363
schoening,19428,0.000001484783363
schnoor,19429,0.000001484783363
schiefelbein,19430,0.000001484783363
sawhney,19431,0.000001484783363
salvato,19432,0.000001484783363
salsman,19433,0.000001484783363
salemi,19434,0.000001484783363
saied,19435,0.000001484783363
sagastume,19436,0.000001484783363
sabella,19437,0.000001484783363
rybak,19438,0.000001484783363
rovira,19439,0.000001484783363
rolen,19440,0.000001484783363
robards,19441,0.000001484783363
rickards,19442,0.000001484783363
reta,19443,0.000001484783363
renault,19444,0.000001484783363
remley,19445,0.000001484783363
reliford,19446,0.000001484783363
reiley,19447,0.000001484783363
rearick,19448,0.000001484783363
rattray,19449,0.000001484783363
ramakrishna,19450,0.000001484783363
rahm,19451,0.000001484783363
pun,19452,0.000001484783363
portnoy,19453,0.000001484783363
portman,19454,0.000001484783363
porteous,19455,0.000001484783363
pomales,19456,0.000001484783363
pitkin,19457,0.000001484783363
pitcock,19458,0.000001484783363
pirkle,19459,0.000001484783363
pinner,19460,0.000001484783363
pentz,19461,0.000001484783363
paylor,19462,0.000001484783363
paxson,19463,0.000001484783363
pavan,19464,0.000001484783363
patnode,19465,0.000001484783363
parshall,19466,0.000001484783363
parrino,19467,0.000001484783363
papineau,19468,0.000001484783363
pair,19469,0.000001484783363
owenby,19470,0.000001484783363
osthus,19471,0.000001484783363
orrell,19472,0.000001484783363
oltman,19473,0.000001484783363
olaughlin,19474,0.000001484783363
ohler,19475,0.000001484783363
oflaherty,19476,0.000001484783363
noggle,19477,0.000001484783363
noga,19478,0.000001484783363
nitschke,19479,0.000001484783363
nees,19480,0.000001484783363
neblett,19481,0.000001484783363
nealey,19482,0.000001484783363
naples,19483,0.000001484783363
nandi,19484,0.000001484783363
muscat,19485,0.000001484783363
munsell,19486,0.000001484783363
munos,19487,0.000001484783363
mubarak,19488,0.000001484783363
mose,19489,0.000001484783363
millender,19490,0.000001484783363
miedema,19491,0.000001484783363
merideth,19492,0.000001484783363
menz,19493,0.000001484783363
meixner,19494,0.000001484783363
meiser,19495,0.000001484783363
medvedev,19496,0.000001484783363
mealey,19497,0.000001484783363
mcquinn,19498,0.000001484783363
mcniel,19499,0.000001484783363
mcelyea,19500,0.000001484783363
mcdougle,19501,0.000001484783363
mccroskey,19502,0.000001484783363
mccrimmon,19503,0.000001484783363
mazzoni,19504,0.000001484783363
marth,19505,0.000001484783363
marszalek,19506,0.000001484783363
markov,19507,0.000001484783363
marais,19508,0.000001484783363
manus,19509,0.000001484783363
mantz,19510,0.000001484783363
manges,19511,0.000001484783363
manea,19512,0.000001484783363
malatesta,19513,0.000001484783363
majka,19514,0.000001484783363
mahe,19515,0.000001484783363
maez,19516,0.000001484783363
maclennan,19517,0.000001484783363
machen,19518,0.000001484783363
mabrey,19519,0.000001484783363
lynd,19520,0.000001484783363
lungu,19521,0.000001484783363
luman,19522,0.000001484783363
lucarelli,19523,0.000001484783363
loveall,19524,0.000001484783363
losada,19525,0.000001484783363
lonsdale,19526,0.000001484783363
loar,19527,0.000001484783363
litteral,19528,0.000001484783363
lirette,19529,0.000001484783363
lipford,19530,0.000001484783363
lilleberg,19531,0.000001484783363
levang,19532,0.000001484783363
leisure,19533,0.000001484783363
leighty,19534,0.000001484783363
leamon,19535,0.000001484783363
leachman,19536,0.000001484783363
laymon,19537,0.000001484783363
